TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
CLE,CLE vs. PHI,12/9/17,W,240,105,36,75,48,14,29,48.3,19,25,76,6,27,33,26,12,2,18,16,7
CLE,CLE @ IND,12/8/17,L,240,102,37,85,43.5,11,36,30.6,17,22,77.3,9,35,44,23,4,4,13,23,-4
CLE,CLE vs. SAC,12/6/17,W,240,101,37,78,47.4,14,39,35.9,13,21,61.9,7,36,43,28,5,3,15,10,6
CLE,CLE @ CHI,12/4/17,W,240,113,42,81,51.9,13,36,36.1,16,17,94.1,5,41,46,22,6,2,8,13,22
CLE,CLE vs. MEM,12/2/17,W,240,116,42,75,56,11,24,45.8,21,23,91.3,1,30,31,24,8,7,11,14,5
CLE,CLE @ ATL,11/30/17,W,240,121,41,79,51.9,18,39,46.2,21,27,77.8,12,28,40,30,9,5,20,20,7
CLE,CLE vs. MIA,11/28/17,W,240,108,40,81,49.4,11,33,33.3,17,23,73.9,5,40,45,21,12,2,14,17,11
CLE,CLE @ PHI,11/27/17,W,240,113,41,86,47.7,15,37,40.5,16,20,80,11,35,46,25,7,3,12,21,22
CLE,CLE vs. CHA,11/24/17,W,240,100,38,83,45.8,13,39,33.3,11,15,73.3,3,42,45,25,4,7,12,24,1
CLE,CLE vs. BKN,11/22/17,W,240,119,43,82,52.4,14,34,41.2,19,27,70.4,4,29,33,21,8,2,10,19,10
CLE,CLE @ DET,11/20/17,W,240,116,42,80,52.5,16,33,48.5,16,17,94.1,7,35,42,28,4,2,11,14,28
CLE,CLE vs. LAC,11/17/17,W,265,118,42,90,46.7,11,33,33.3,23,29,79.3,8,43,51,24,9,4,15,20,5
CLE,CLE @ CHA,11/15/17,W,240,115,42,95,44.2,13,38,34.2,18,20,90,16,35,51,25,9,4,14,24,8
CLE,CLE @ NYK,11/13/17,W,240,104,35,88,39.8,16,45,35.6,18,22,81.8,14,34,48,21,7,7,20,21,3
CLE,CLE @ DAL,11/11/17,W,240,111,35,81,43.2,12,31,38.7,29,35,82.9,10,43,53,18,8,3,17,18,7
CLE,CLE @ HOU,11/9/17,L,240,113,45,81,55.6,12,27,44.4,11,14,78.6,4,22,26,24,9,1,18,30,-4
CLE,CLE vs. MIL,11/7/17,W,240,124,41,82,50,9,18,50,33,38,86.8,12,27,39,18,7,4,13,16,5
CLE,CLE vs. ATL,11/5/17,L,240,115,42,96,43.8,10,36,27.8,21,23,91.3,15,32,47,27,6,6,13,29,-2
CLE,CLE @ WAS,11/3/17,W,240,130,46,82,56.1,12,27,44.4,26,28,92.9,8,26,34,20,11,4,15,27,8
CLE,CLE vs. IND,11/1/17,L,240,107,43,86,50,7,31,22.6,14,20,70,8,33,41,25,6,3,16,19,-17
CLE,CLE vs. NYK,10/29/17,L,240,95,31,81,38.3,10,33,30.3,23,27,85.2,7,34,41,20,5,5,15,23,-19
CLE,CLE @ NOP,10/28/17,L,240,101,36,78,46.2,12,32,37.5,17,23,73.9,5,32,37,19,8,2,18,19,-22
CLE,CLE @ BKN,10/25/17,L,240,107,39,81,48.1,12,35,34.3,17,26,65.4,9,38,47,21,5,7,21,17,-5
CLE,CLE vs. CHI,10/24/17,W,240,119,43,83,51.8,16,38,42.1,17,22,77.3,8,31,39,28,5,3,9,14,7
CLE,CLE vs. ORL,10/21/17,L,240,93,33,86,38.4,7,25,28,20,27,74.1,11,33,44,15,4,7,16,14,-21
CLE,CLE @ MIL,10/20/17,W,240,116,44,81,54.3,11,26,42.3,17,17,100,9,35,44,25,8,3,18,11,19
CLE,CLE vs. BOS,10/17/17,W,240,102,38,83,45.8,5,22,22.7,21,25,84,9,41,50,19,3,4,17,25,3
DAL,DAL vs. PHX,4/10/18,L,240,97,37,97,38.1,8,33,24.2,15,22,68.2,18,22,40,20,8,1,8,19,-27
DAL,DAL @ PHI,4/8/18,L,240,97,40,94,42.6,11,40,27.5,6,13,46.2,10,33,43,24,6,6,12,9,-12
DAL,DAL @ DET,4/6/18,L,265,106,40,92,43.5,13,39,33.3,13,18,72.2,10,36,46,26,7,5,12,20,-7
DAL,DAL @ ORL,4/4/18,L,240,100,39,89,43.8,10,30,33.3,12,17,70.6,11,32,43,24,3,1,12,23,-5
DAL,DAL vs. POR,4/3/18,W,240,115,42,92,45.7,17,44,38.6,14,20,70,8,35,43,27,8,5,7,16,6
DAL,DAL @ CLE,4/1/18,L,240,87,32,79,40.5,13,37,35.1,10,11,90.9,4,34,38,15,5,3,15,20,-11
DAL,DAL vs. MIN,3/30/18,L,240,92,38,86,44.2,11,28,39.3,5,7,71.4,6,40,46,22,5,5,14,17,-1
DAL,DAL @ LAL,3/28/18,L,240,93,33,84,39.3,13,44,29.5,14,19,73.7,6,34,40,17,10,1,11,22,-10
DAL,DAL @ SAC,3/27/18,W,240,103,36,80,45,14,40,35,17,25,68,4,39,43,25,7,9,13,17,6
DAL,DAL vs. CHA,3/24/18,L,240,98,36,91,39.6,12,41,29.3,14,19,73.7,5,47,52,22,10,6,12,22,-4
DAL,DAL vs. UTA,3/22/18,L,240,112,42,85,49.4,17,32,53.1,11,14,78.6,8,27,35,22,5,7,15,16,-7
DAL,DAL @ NOP,3/20/18,L,240,105,43,90,47.8,10,35,28.6,9,11,81.8,9,31,40,25,4,2,8,14,-10
