TEAM,MATCH UP,GAME DATE,W/L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,PIE
MIL,MIL vs. CLE,10/20/17,L,48,103.2,120.8,-17.6,60.5,1.53,18.3,21.7,64.9,41,16,53,55.6,95,38.6
MIL,MIL @ BOS,10/18/17,W,48,108,99,9,50,1.27,15.3,17.5,70.7,49,15,54.6,60.5,100.5,58.3
MIN,MIN vs. DEN,4/11/18,W,53,112,106,6,57.1,3,17.8,24,71.2,48,8,52.2,56,90.57,56.3
MIN,MIN vs. MEM,4/9/18,W,48,115.3,97.9,17.4,64.3,1.5,18.5,46.8,69.2,58.6,18.4,52.3,57.4,97,61.9
MIN,MIN @ LAL,4/6/18,W,48,116.5,100,16.5,58.1,5,17.5,34.4,62,46.8,5.2,47,50.7,96.5,60.5
MIN,MIN @ DEN,4/5/18,L,48,104.3,111.1,-6.8,56.4,2.75,16.8,30.4,66.1,48.2,8.7,46.2,49,91,49.2
MIN,MIN vs. UTA,4/1/18,L,48,97,122.2,-25.2,50,1.36,14.5,22.6,79.4,44.8,14,46.7,50.4,99.5,35.2
MIN,MIN @ DAL,3/30/18,W,48,95.9,94.8,1,40,1.4,12,12,83.7,47.5,10.3,47,51.4,97,51.3
MIN,MIN vs. ATL,3/28/18,W,48,123.5,110.7,12.8,68.8,2.54,22.9,20.9,81.6,49.4,12.7,60.6,63.5,102.5,53.9
MIN,MIN vs. MEM,3/26/18,L,48,103.3,111,-7.7,63.6,1.31,16.5,32.7,68.9,50,17.8,46.8,51.9,90.5,47.5
MIN,MIN @ PHI,3/24/18,L,48,97.3,107.1,-9.8,51.4,1.36,12.9,26.6,79.6,50.8,12.6,41.7,47.9,111.5,39.5
MIN,MIN @ NYK,3/23/18,W,48,111.3,108.3,3,65.7,1.53,17.8,23.3,72.7,51,15.5,53.3,60.6,96.5,57.4
MIN,MIN vs. LAC,3/20/18,W,48,123,110.1,12.9,51.1,2.09,17.4,22,67.3,47.9,11,58.1,63.7,99.5,59.4
MIN,MIN vs. HOU,3/18/18,L,48,122.4,134.4,-11.9,53.3,1.71,17.3,39.5,78.9,58,14.3,58.1,61.6,97,45.9
MIN,MIN @ SAS,3/17/18,L,48,108.6,128.6,-20,56.4,1.38,16.9,37.8,66,52.2,17.2,52.5,56.2,92,37.9
MIN,MIN @ WAS,3/13/18,W,48,127.5,123.3,4.1,50,2.3,17.7,38.1,62.8,50.6,11,56.9,60.8,90.5,51.6
MIN,MIN vs. GSW,3/11/18,W,48,110.1,103,7.1,61.4,2.7,19.1,27.8,69.6,49.1,10.1,49.5,52.3,99.5,53.4
MIN,MIN vs. BOS,3/8/18,L,48,109,117,-8,54.5,1.85,17.4,26.9,76.1,50,13,53.2,54.7,100,43.5
MIN,MIN @ UTA,3/2/18,L,48,110.2,117.2,-7,36.8,1.08,12.1,10,64.3,37.8,13.3,57.4,61.6,98.5,43.5
MIN,MIN @ POR,3/1/18,L,48,98,106.9,-8.9,42.1,1.07,12.6,20.4,74.1,49.5,14.9,47.1,52.5,101,47.3
MIN,MIN @ SAC,2/26/18,W,48,122.9,104.2,18.8,56.4,1.83,17.1,31.6,77.8,56.6,12.5,55.9,64.2,96,63.5
MIN,MIN vs. CHI,2/24/18,W,48,114,96.3,17.7,54.3,2.08,17.5,21.2,82,51,11.2,54.8,57.9,107.5,58.2
MIN,MIN @ HOU,2/23/18,L,48,108.5,127.7,-19.1,47.5,1.73,14.4,35.7,62.2,47.5,11.7,47.9,50.5,94,38.1
MIN,MIN vs. LAL,2/15/18,W,48,116.7,109.9,6.8,54.8,2.3,16.7,28,69.6,50,9.8,50,57.4,101.5,57.9
MIN,MIN vs. HOU,2/13/18,L,48,118.7,138.5,-19.8,55,2.44,17.6,28.9,77.8,53.3,9.9,51.2,57.4,91,47.1
MIN,MIN vs. SAC,2/11/18,W,48,112.1,107.1,5.1,78.4,1.71,21.2,23.1,63.3,45.5,17.2,56.1,63,99,58.5
MIN,MIN @ CHI,2/9/18,L,48,114.1,114,0.1,46.3,1.36,14.4,29.2,80,53.8,14.1,51.7,56.9,99.5,48.7
MIN,MIN @ CLE,2/7/18,L,53,129,130.8,-1.9,61.1,2.75,22.8,15,75.6,45.7,11.2,68.3,70.2,96.91,51.3
MIN,MIN vs. NOP,2/3/18,W,48,114.6,103.9,10.7,43.8,1.4,15.1,31.3,67.2,51.4,14.6,55.8,57.8,103,53.4
MIN,MIN vs. MIL,2/1/18,W,48,113.7,95.7,18,64.3,1.93,20.8,21.1,65.5,47.3,14.7,58.3,62.2,94,67.7
MIN,MIN @ TOR,1/30/18,L,48,114.3,119.8,-5.5,50,2.63,16.8,30.4,72.1,50.6,8.8,52.4,54.4,91,45.4
MIN,MIN @ ATL,1/29/18,L,48,103.1,108.2,-5.2,61.5,1.71,18.6,17.8,73.2,44.2,14.4,51.2,55,97,47.7
MIN,MIN vs. BKN,1/27/18,W,48,116.8,104.3,12.5,47.6,3.33,14.7,40,76.1,56.4,6.3,45.8,51.7,94,57.5
MIN,MIN @ GSW,1/25/18,L,48,111.9,123.5,-11.6,54.3,2.5,17.2,33.3,70.5,49.5,9.9,48.5,51.9,101.5,42.6
MIN,MIN @ POR,1/24/18,L,48,120,129.5,-9.5,44.4,2.22,16.3,22.5,78.9,50,9.5,57.1,60.8,95,47.8
MIN,MIN @ LAC,1/22/18,W,48,122.3,113.5,8.9,46.5,1.33,14,38.5,75,54.3,14.6,51.1,58.2,103.5,49.6
MIN,MIN vs. TOR,1/20/18,W,48,118.6,113.5,5,55.3,1.91,15.4,39.1,73.3,56,11.3,51.2,57.8,96.5,53.3
MIN,MIN @ HOU,1/18/18,L,48,105.4,124.7,-19.4,63.2,2.18,18.9,21.3,74.5,47.9,11.8,51.9,54.3,93,43.7
MIN,MIN @ ORL,1/16/18,L,48,107.4,112.5,-5.1,44.2,2.38,14.6,30.4,55.8,42.6,8.4,47.4,49.8,95.5,45.2
MIN,MIN vs. POR,1/14/18,W,48,122.4,105.1,17.3,48.8,1.91,16.4,22.5,80.5,51.9,11.2,58.1,63.5,98,61
MIN,MIN vs. NYK,1/12/18,W,48,125.5,113.7,11.8,67.3,2.75,22.6,38.8,73.2,54.4,12.8,56.8,57.8,94.5,55.5
MIN,MIN vs. OKC,1/10/18,W,48,109.5,91.7,17.8,56.4,1.38,16.8,32.6,69.8,52.5,16.8,53.1,56.6,95.5,63.9
MIN,MIN vs. CLE,1/8/18,W,48,132.3,104.2,28.1,57.7,6,21,38.8,82,60.6,5.2,57,59.1,95.5,63.4
MIN,MIN vs. NOP,1/6/18,W,48,120.8,100,20.8,59.1,2.6,19.1,31.9,76.1,53.8,10.4,53.9,58.4,97,59.8
MIN,MIN @ BOS,1/5/18,L,48,93.3,100,-6.7,53.6,1.25,12.9,23.1,62.7,44.1,13.3,41.4,47.6,90.5,45.2
MIN,MIN @ BKN,1/3/18,L,48,102.1,104.3,-2.2,27.8,1.25,8.8,21.7,85.7,49.4,8.4,45.6,52,94.5,48.4
MIN,MIN vs. LAL,1/1/18,W,48,108.6,92.3,16.3,65,1.53,18.4,25.6,76.1,51.7,16.2,53.7,60.5,104.5,64.3
MIN,MIN @ IND,12/31/17,W,48,120.2,100,20.2,48.8,2.5,16,34,60,48,9,50,55.2,89.5,62.7
MIN,MIN @ MIL,12/28/17,L,48,104.3,112.1,-7.7,58.8,1.05,16.4,26.2,77.1,49.4,20.7,54.2,58.2,91.5,45.2
MIN,MIN vs. DEN,12/27/17,W,53,126.7,125,1.7,57.4,4.5,19.4,22.9,70.6,47.5,5.9,58.9,62,91.02,51.6
MIN,MIN @ LAL,12/25/17,W,48,124.7,107.2,17.5,61.2,2,21.9,28.6,69.1,53.3,15.5,64.9,67.1,97,62.9
MIN,MIN @ PHX,12/23/17,W,48,117.3,107.1,10.3,42.9,1.29,13.7,34.1,72.5,54.7,14.3,53.6,59.4,98.5,56.4
MIN,MIN @ DEN,12/20/17,W,48,116.7,108.3,8.3,65.1,3.11,20.9,22.7,74.4,47,9.4,54,58.7,96,53.7
MIN,MIN vs. POR,12/18/17,W,48,114.9,112.6,2.3,45.2,1.9,14.7,32,71.1,48.9,10.6,50,53.9,94.5,44.2
MIN,MIN vs. PHX,12/16/17,L,48,109.3,111.3,-2.1,52.5,3,15.3,32.2,57.1,42.6,7.2,46.8,50.2,97,48
MIN,MIN vs. SAC,12/14/17,W,48,133.7,107.9,25.8,63,2.9,22.7,27,64.2,48.9,11.2,62.2,65.5,89,64.8
MIN,MIN vs. PHI,12/12/17,L,53,100,103.5,-3.5,43.2,1.9,12.7,27.5,77.3,46.9,8.9,43.1,46.7,102.34,42.6
MIN,MIN vs. DAL,12/10/17,W,48,107.8,102.2,5.6,52.8,1.06,15.7,30.8,81.8,57.8,20,54.9,59.1,90,53.7
MIN,MIN @ LAC,12/6/17,W,48,116.5,111.5,5,64.4,1.93,21,30,67.2,52,15.5,59.1,61.9,96.5,58
MIN,MIN @ MEM,12/4/17,L,48,102.2,104.4,-2.2,48.6,1.89,14.8,18.2,71.8,43.4,10,46.8,52.7,90.5,48
MIN,MIN vs. LAC,12/3/17,W,48,123.1,116.5,6.6,57.9,3.14,16.5,37.7,79.5,55.4,7.7,47.7,55.1,91,55.1
MIN,MIN @ OKC,12/1/17,L,48,113.8,119.4,-5.5,66.7,1.53,20,27.5,57.9,42.3,18.1,59.2,62.8,93.5,45.9
MIN,MIN @ NOP,11/29/17,W,48,125,106.3,18.8,63.8,1.67,21.9,34.3,77.8,58.8,18.8,63.6,67.1,96,61.6
MIN,MIN vs. WAS,11/28/17,L,48,100,104.5,-4.5,77.1,2.7,20.6,28.3,78,52.4,11.2,47.1,48.8,88.5,48.6
MIN,MIN vs. PHX,11/26/17,W,48,125.3,112.5,12.8,49,1.71,17.3,44.7,70.5,57.1,14.7,57.5,59.2,95.5,56.9
MIN,MIN vs. MIA,11/24/17,L,48,106.6,119.8,-13.2,56.8,2.1,16.5,31.4,72.7,50.5,11,48.2,50.8,91,45.5
MIN,MIN vs. ORL,11/22/17,W,48,118.1,111.3,6.8,55,2.75,15.8,23.5,72.9,47.5,7.6,50.6,58.1,105.5,54.6
MIN,MIN @ CHA,11/20/17,L,48,103,116.8,-13.8,35.1,1.18,10.5,21.8,66.7,42.7,11.1,44.4,50.3,100,38.7
MIN,MIN vs. DET,11/19/17,L,48,99,103.1,-4.1,57.5,1.1,17.6,26.8,70.8,50.6,21.4,54.5,56.4,97.5,51.7
MIN,MIN @ DAL,11/17/17,W,48,120.7,94.6,26.1,69.2,2.7,20.3,29.8,72.7,52.9,10.9,54.2,59,92,65.8
MIN,MIN vs. SAS,11/15/17,W,48,112.6,98.9,13.8,69.2,3.86,20.8,32,63.8,47.4,8,50,52.1,87,58.2
MIN,MIN @ UTA,11/13/17,W,48,114.7,103.2,11.6,59.5,1.29,17.6,22.9,79.2,55.4,17.9,59.2,65.1,95,60.9
MIN,MIN @ PHX,11/11/17,L,48,104.8,112.4,-7.6,41,1.45,11.3,33.3,73.8,50,10.5,42.7,49.4,105,45
MIN,MIN @ GSW,11/8/17,L,48,93.5,115.7,-22.2,55.3,1.5,14.8,23.2,87.5,50,13,44,48.6,108,38.1
MIN,MIN vs. CHA,11/5/17,W,48,113.1,94.9,18.2,52.6,1.25,14.9,31.9,77.6,57.1,16.2,51.8,58.2,99,60.9
MIN,MIN vs. DAL,11/4/17,W,48,112,101,11,76.7,1.74,22.6,35.1,82,62.1,19,60.8,63.8,99,63.8
MIN,MIN @ NOP,11/1/17,W,48,101,94.2,6.7,48.8,0.91,14.6,31.8,73.5,53.8,21.4,53,55.6,103.5,52.3
MIN,MIN @ MIA,10/30/17,W,53,110.6,108.9,1.7,48.8,1.25,13.9,23.1,62.5,42,14.2,51.1,58.7,101.89,54.2
MIN,MIN vs. OKC,10/27/17,W,48,121.4,119.6,1.8,54.8,1.44,16.3,43.8,66.7,54.8,16.3,53.5,58.7,97.5,52.4
MIN,MIN @ DET,10/25/17,L,48,101,120.8,-19.8,51.4,1.36,14.6,22.9,69.6,45.7,14,48.8,53.6,100.5,39.4
MIN,MIN vs. IND,10/24/17,L,48,107,130,-23,64.3,1.93,19.9,22.9,69,40.3,14,54.1,55.9,100,38.8
MIN,MIN @ OKC,10/22/17,W,48,112.7,111.9,0.9,58.1,1.39,17.7,36.4,73.6,56.7,17.6,55.8,59.8,101.5,52.5
MIN,MIN vs. UTA,10/20/17,W,48,105.3,100,5.3,47.2,1.06,13.5,31.3,79.1,53.8,16.8,48.8,54.1,96,49.9
MIN,MIN @ SAS,10/18/17,L,48,104.2,111.5,-7.2,62.2,1.77,17.8,24,65.3,44.4,13.7,48.2,52,95.5,44
NOP,NOP vs. SAS,4/11/18,W,48,116.2,93.3,22.9,57.7,1.58,20.5,28.2,75.4,56.3,18.1,61.9,63.3,105,65.2
NOP,NOP @ LAC,4/9/18,W,48,111.9,97.1,14.8,77.3,4.25,23.4,18.2,66.1,43.6,7.9,52.1,54.4,102,58
NOP,NOP @ GSW,4/7/18,W,48,122.3,117.6,4.7,79.6,4.88,26.5,12.2,76.7,45.2,7.8,62.6,65.2,102.5,57.6
NOP,NOP @ PHX,4/6/18,W,48,114,98.1,15.9,64.4,1.93,18.8,33.3,73.8,54.2,14,53.5,56.6,106,59.4
NOP,NOP vs. MEM,4/4/18,W,48,124.2,95,29.2,71.1,1.78,22.1,34.1,61.7,50.5,18.2,61.6,65.2,99.5,71.1
NOP,NOP vs. OKC,4/1/18,L,48,97.2,101.9,-4.7,73.7,1.33,19.6,17,67.2,44.8,19.6,52.4,55.8,107,51.1
NOP,NOP @ CLE,3/30/18,L,48,106.3,110.3,-4.1,58.1,2.27,19.4,17,75,46.3,11.5,54.5,55.7,96.5,47.7
NOP,NOP vs. POR,3/27/18,L,48,100,105.9,-5.9,65.1,1.75,19,33.3,71,54,15.5,47.9,51.4,102,52.5
NOP,NOP @ HOU,3/24/18,L,48,86.7,108.6,-21.9,50,1.19,13.7,25.4,72,46.8,15.2,42.7,44.9,105,40.3
NOP,NOP vs. LAL,3/22/18,W,48,117.4,114.7,2.8,53.8,2.8,19.3,20.5,78.3,50,9.2,57.9,61.1,109,57.1
NOP,NOP vs. IND,3/21/18,W,48,96,91.1,4.9,44.1,0.75,11.9,23.9,71.2,50.5,20,48.1,53.6,100.5,53.6
NOP,NOP vs. DAL,3/20/18,W,48,121.1,109.4,11.7,68.8,3.67,23.4,28.3,79.2,54.3,9.5,58.2,58.9,95.5,56
NOP,NOP vs. BOS,3/18/18,W,48,109.1,89.9,19.2,80.5,2.54,23.7,16.3,80,52,13.1,53.7,58.1,99,67.4
NOP,NOP vs. HOU,3/17/18,L,48,109.8,116.3,-6.5,43.9,1.5,15.1,20.9,67.3,46.9,13,54.2,57.2,92,49.5
NOP,NOP @ SAS,3/15/18,L,48,92.1,97,-5,50,1.13,13.4,27.8,69.8,50.4,15.8,43.3,47.9,101,48.3
NOP,NOP vs. CHA,3/13/18,W,48,112.3,108.5,3.8,63.5,2.75,21.3,30.2,78,53.4,11.3,54.3,55.3,106,53.2
NOP,NOP vs. UTA,3/11/18,L,48,98,114.9,-16.8,68.3,2.15,19.9,23.1,57.1,40.7,12.9,47.3,50.1,101,45.6
NOP,NOP vs. WAS,3/9/18,L,48,94.2,111.5,-17.4,60.5,1.53,17.7,8.9,71.7,42.9,14.6,50,53.9,103.5,40.9
NOP,NOP @ SAC,3/7/18,W,48,118.8,105.2,13.5,55.3,1.63,20,22.2,70.9,51.6,16.7,63.3,65.5,96,59.3
NOP,NOP @ LAC,3/6/18,W,48,111,106.4,4.6,84.8,4.88,24.5,18.6,72.9,45.8,7.3,51,54.5,109,56.3
NOP,NOP @ DAL,3/4/18,W,48,118.9,104.8,14.1,55.1,2.25,18.9,22.7,81.1,54.6,11.3,60.4,62.8,105,58.7
NOP,NOP @ SAS,2/28/18,W,48,119.8,113.7,6.1,52,2.17,18.2,31.4,67.3,49.5,11.9,55.1,57.3,101.5,50.1
NOP,NOP vs. PHX,2/26/18,W,48,113.6,106.4,7.2,69.8,2.14,19.6,25,70.2,48.6,12.7,51.6,57.6,109.5,57.3
NOP,NOP @ MIL,2/25/18,W,53,107,105.2,1.7,43.1,1.29,14.4,32.1,79.6,55.5,14.8,52.3,54.3,104.15,49
NOP,NOP vs. MIA,2/23/18,W,53,105.1,105.1,0,56.3,1.8,16.8,25.8,75,50.8,12.7,48.1,52.3,106.42,51.5
NOP,NOP vs. LAL,2/14/18,W,48,126.4,108.3,18,66,2.92,22,29.8,78.3,53.8,10.9,60.6,64.2,109,61.6
NOP,NOP @ DET,2/12/18,W,48,111.3,98.1,13.2,70.5,2.58,20.8,25,72.3,50.4,11.3,51,55.1,105.5,60.7
NOP,NOP @ BKN,2/10/18,W,58,112.2,104.9,7.3,44.2,1.53,14.2,27.9,69,50,12.2,53.3,56,101.38,55.6
NOP,NOP @ PHI,2/9/18,L,48,79.6,98,-18.4,51.5,1.42,12.8,21.2,78.2,47.1,11.7,38.9,40.2,102.5,35.6
NOP,NOP vs. UTA,2/5/18,L,48,105.8,130.4,-24.6,51.1,1.71,17.4,22.9,70.3,43.5,13.6,54.8,55.2,102.5,39.8
NOP,NOP @ MIN,2/3/18,L,48,103.9,114.6,-10.7,54.8,1.77,15.8,32.8,68.8,48.6,12.6,45.5,49.3,103,46.6
NOP,NOP @ OKC,2/2/18,W,48,108.6,95.2,13.3,65.2,1.88,21.1,15.2,71,47.2,15.2,58.3,59.5,105,57.8
NOP,NOP vs. SAC,1/30/18,L,48,102,111.8,-9.8,66.7,1.73,20,7.3,67.9,41.5,14.9,56.5,59.4,101.5,50.1
NOP,NOP vs. LAC,1/28/18,L,48,100,108.7,-8.7,60.5,1.53,16.9,19.6,76.8,49.5,14.6,50,53.6,103,46.3
NOP,NOP vs. HOU,1/26/18,W,48,112.7,110.8,2,81.8,2.25,24.8,19,89.1,55.7,15.7,60.4,63,102,54.6
NOP,NOP @ CHA,1/24/18,W,48,101,96,5,66.7,1.63,19,22,73.6,48.5,16,50,53.2,100,57.8
NOP,NOP vs. CHI,1/22/18,W,58,107.3,104.9,2.4,68.1,2.46,18.5,26.5,82.4,50.4,10.6,48.7,53,101.38,50.4
NOP,NOP vs. MEM,1/20/18,W,48,116.8,107.2,9.6,59,2.09,18.4,16.7,76.1,47.7,11.6,54.5,60.3,96,58.2
NOP,NOP @ ATL,1/17/18,L,48,103.3,106.8,-3.5,77.1,1.93,20.6,34,66.7,51.5,15.6,50,52.6,89,50
NOP,NOP @ BOS,1/16/18,W,53,103.6,101.8,1.8,62.2,1.87,17.9,28.8,72.6,51.2,13.4,48.5,52.3,100.98,56.6
NOP,NOP @ NYK,1/14/18,W,53,107.9,103.5,4.4,42.2,1,12.7,33.3,65.4,49.1,16.7,52.1,55.9,103.25,53
NOP,NOP vs. POR,1/12/18,W,48,120.2,114.1,6.1,57.8,1.44,19.1,28.9,65.5,51,18.2,59.1,64.6,99,56.6
NOP,NOP @ MEM,1/10/18,L,48,106.3,111.7,-5.5,58.8,1.67,15.9,24.5,63.5,44.6,12.5,51.3,55.5,95,46.4
NOP,NOP vs. DET,1/8/18,W,48,112,109,3,67.4,1.82,22,26.3,69.8,51.6,17,59.8,61.4,100,56.8
NOP,NOP @ MIN,1/6/18,L,48,100,120.8,-20.8,60.6,1.25,15.6,23.9,68.1,46.2,16.3,46.2,54.3,97,40.2
NOP,NOP @ UTA,1/3/18,W,48,109.1,97,12.1,56.1,1.15,17.6,22,78.7,52.3,20.2,58.5,61.9,100,54.4
NOP,NOP vs. NYK,12/30/17,L,48,101,104,-3,63.2,2.4,18.3,10.2,80,47.1,9.8,48.8,53.7,101.5,49.9
NOP,NOP vs. DAL,12/29/17,L,48,116.5,124.3,-7.8,66.7,3.5,20.4,13.6,76.3,42.7,7.8,54.1,60.6,103,48.6
NOP,NOP vs. BKN,12/27/17,W,48,120.8,108.7,12.1,83.3,3.64,26,22.7,76.5,51.6,10.4,62.8,65.1,105,59.6
NOP,NOP @ MIA,12/23/17,W,48,122.5,104.4,18,69.2,1.93,21.8,22.2,64,46.5,15.7,63.7,67,89.5,63
NOP,NOP @ ORL,12/22/17,W,48,108.8,95.1,13.7,53.5,1.53,16.8,26.1,75.9,53,14.7,55.8,57.5,102,59.1
NOP,NOP @ WAS,12/19/17,L,48,101.9,112.6,-10.7,58.8,1.25,14.5,30.6,72.3,51,15.4,45.6,54.3,103.5,46.8
NOP,NOP @ DEN,12/15/17,L,53,100.9,107.3,-6.4,62.8,1.35,18.5,20.4,73.2,48.6,18.2,55.5,57.1,99.17,47.4
NOP,NOP vs. MIL,12/13/17,W,48,119.8,111.3,8.5,77.8,1.67,24.5,33.3,64.8,52.2,21.9,64.4,66.4,96.5,55.4
NOP,NOP @ HOU,12/11/17,L,48,118.3,123.8,-5.5,65.3,1.78,22.5,17.9,86.4,54.2,17.3,68.2,67.8,104.5,46.8
NOP,NOP vs. PHI,12/10/17,W,48,124.8,117,7.8,67.4,2.07,21.5,21.6,56.6,42.2,14.3,66.9,69.6,105.5,58.6
NOP,NOP vs. SAC,12/8/17,L,53,104.8,110.5,-5.7,46.3,1.12,14.3,20.8,59.6,41,16.3,51.7,56,94.64,47.7
NOP,NOP vs. DEN,12/6/17,W,48,124.2,116.3,7.9,60.9,2.15,20,28.9,73.2,53.5,13.1,60.5,62.3,98.5,56.7
NOP,NOP vs. GSW,12/4/17,L,48,107.5,116.8,-9.3,73.3,1.57,21.9,25.5,83,54.3,19.6,58.2,58.9,107,44.1
NOP,NOP @ POR,12/2/17,W,48,121.8,113.7,8.1,48.9,2,17.1,17.8,75.9,50.5,10.9,61,63.4,101.5,53.5
NOP,NOP @ UTA,12/1/17,L,48,111.3,117.5,-6.2,66.7,2.8,21.1,18.8,78.3,47.9,10.3,56.9,57.7,97,46.6
NOP,NOP vs. MIN,11/29/17,L,48,106.3,125,-18.8,69.2,1.59,20.3,22.2,65.7,41.3,17.7,54.8,57.4,96,38.4
NOP,NOP @ GSW,11/25/17,L,48,95,108.9,-13.9,70.6,1.41,17.6,22.6,67.9,45.9,17,47,50.5,100.5,40.8
NOP,NOP @ PHX,11/24/17,W,48,112.7,91,21.7,64.4,1.93,19.5,35.3,68.3,53.2,14.7,54.4,57.1,101,65.2
NOP,NOP vs. SAS,11/22/17,W,48,109.2,90.9,18.3,59,1.44,17.4,25.6,77.8,54.6,16.3,52.5,58.4,98.5,60.4
NOP,NOP vs. OKC,11/20/17,W,48,106.5,100.9,5.6,63.4,1.37,18.3,21.4,79.6,54.2,17.8,55.6,60.6,106.5,56.4
NOP,NOP @ DEN,11/17/17,L,48,114,146,-32,66.7,2.46,22.5,21.7,59.5,38.6,13,59.3,59.7,100,36.5
NOP,NOP vs. TOR,11/15/17,L,48,117.2,126.3,-9.1,67.4,2.21,21.7,28.9,74.2,47.4,14.1,56,59.7,99,46.7
NOP,NOP vs. ATL,11/13/17,W,48,112.8,111.7,1.1,75.6,1.63,23.1,27.8,68.1,50.6,20.2,63.3,64.3,94,54.5
NOP,NOP vs. LAC,11/11/17,W,48,106.7,99,7.7,60.5,1.13,18.6,25,83,58.1,22.1,57.5,61.3,104,59.7
NOP,NOP @ TOR,11/9/17,L,48,112.4,116.2,-3.8,70.5,2.21,22.1,9.3,67.9,42.4,13.3,61.6,63.4,105,51.8
NOP,NOP @ IND,11/7/17,W,48,118.2,114.3,3.9,52.3,1.77,16.9,31.9,68.6,51,13.1,58.6,60.5,98.5,54.3
NOP,NOP @ CHI,11/4/17,W,53,88.1,84.1,4,65.7,1.53,16.4,15.1,74.2,47.9,13.8,45.4,49.6,97.81,58.3
NOP,NOP @ DAL,11/3/17,W,48,96.1,92.2,4,63.9,1.64,16.2,29.1,81,55.8,13.6,44.4,49.3,102.5,57.1
NOP,NOP vs. MIN,11/1/17,L,48,94.2,101,-6.7,75,1.42,18.9,26.5,68.2,46.2,18.3,47.6,52.6,103.5,47.7
NOP,NOP vs. ORL,10/30/17,L,48,96.1,109.5,-13.4,76.9,1.5,21,22,80,49.5,19.4,50,53.3,104,44.3
NOP,NOP vs. CLE,10/28/17,W,48,121.8,100,21.8,67.3,3,22.3,29.2,86.7,57,10.9,58.4,60.3,101,62.2
NOP,NOP @ SAC,10/26/17,W,48,112.9,105,7.9,52.4,1.47,16.4,26.1,86.7,56,14.9,56.4,59.3,101,49.6
NOP,NOP @ POR,10/24/17,L,48,89.4,98.1,-8.7,56.7,1,13.6,8.2,67.9,40,16.3,45.4,51.6,104.5,42.4
NOP,NOP @ LAL,10/22/17,W,48,111.2,105.7,5.6,55.3,1.44,18.6,18.4,78,52.3,16.8,62.7,64.5,106.5,57.1
NOP,NOP vs. GSW,10/20/17,L,48,108.1,114.3,-6.2,57.8,1.37,16.9,31,78.3,51.9,17.1,54.1,55.7,111.5,44.8
NOP,NOP @ MEM,10/18/17,L,48,95.8,106.2,-10.4,50,0.83,11.8,34.7,60.7,49.1,18.9,42.4,49.6,96,45.7
NYK,NYK @ CLE,4/11/18,W,48,112.2,102.1,10.2,69.8,2,21.7,26.2,58.1,45.2,15.3,57.6,60.6,97,62.1
NYK,NYK vs. CLE,4/9/18,L,48,112.4,124.2,-11.9,56.5,1.86,19.7,20.5,68.9,44.9,14.4,59.2,59.1,98,43
NYK,NYK vs. MIL,4/7/18,L,48,106.3,118.6,-12.3,73.2,2.73,21.1,29.6,68,48.1,11.5,47.9,51.1,96.5,42.9
NYK,NYK vs. MIA,4/6/18,W,48,123.2,99,24.2,73.3,2.75,22.9,25,79.2,53.5,12.1,60.7,62.1,99,60.7
NYK,NYK vs. ORL,4/3/18,L,48,78.5,103.2,-24.7,56.7,1.42,13.9,21.4,69.8,45,12.9,37.2,40,93.5,32.9
NYK,NYK vs. DET,3/31/18,L,48,113.5,119.8,-6.3,72.1,2.21,21.8,30.6,75,51.6,14.6,54.4,56.6,96,45.5
NYK,NYK @ PHI,3/28/18,L,48,92.7,107.3,-14.6,55.6,1.18,14,22.6,72.4,46.7,15.6,43.1,47.9,109.5,35
NYK,NYK @ CHA,3/26/18,L,53,120.8,129.2,-8.5,46.3,2.27,17.2,31.4,68.9,49,10.4,55.7,58.3,96,44.3
NYK,NYK @ WAS,3/25/18,W,48,104.1,99,5.1,63.4,1.73,19.1,27.7,69.8,50,15.5,50,53.4,97.5,52
NYK,NYK vs. MIN,3/23/18,L,48,108.3,111.3,-3,62.5,2.27,18.5,27.3,76.7,49,11.5,50,52.3,96.5,42.6
NYK,NYK @ MIA,3/21/18,L,48,108.9,132.2,-23.3,53.8,1.4,15.9,41.2,76.3,56.2,16.7,49.4,52,90,38.1
NYK,NYK vs. CHI,3/19/18,W,48,108.9,90.2,18.7,65.1,1.65,19,34.5,71.9,54.6,16.8,50.5,53.2,101.5,59
NYK,NYK vs. CHA,3/17/18,W,48,122.8,99,23.8,49,3,17.1,27.8,75.4,53,7.9,55,57.4,101.5,60.8
NYK,NYK vs. PHI,3/15/18,L,48,110,116.8,-6.8,57.8,2,19.1,23.9,62.1,45.2,13,54.6,56.4,100.5,48.7
NYK,NYK vs. DAL,3/13/18,L,48,101,113.4,-12.4,47.5,1,15.1,26.2,70.6,50.5,19.8,53.7,55.6,96.5,45.3
NYK,NYK vs. TOR,3/11/18,L,48,105,130.7,-25.7,52.5,2.1,15.9,20,66,42.3,9.9,49.4,53.8,101,39.3
NYK,NYK @ MIL,3/9/18,L,48,109.8,118.8,-9,51.1,2.18,17.3,25,78.4,47.2,10.8,51.5,53.8,101.5,41
NYK,NYK @ POR,3/6/18,L,48,91.6,115.6,-24,60,1.5,16.8,20,64.6,41.8,14.7,46.4,48.5,95.5,40.5
